id,城市,日期,最高温度,最低温度,天气,风向
14300,上海,2013-10-25,26.58117826702523,17.31385590691159,多云,西风 5级
14301,上海,2013-10-26,23.965194826703044,14.62252905624523,阴,东南风 3级
14302,上海,2013-10-27,15.931194334853284,7.60237183943854,晴,西风 3级
14303,上海,2013-10-28,25.803688072886132,16.733667787548274,晴,西风 3级
14304,上海,2013-10-29,15.373177291378006,10.11832955175377,中雨,东风 1级
14305,上海,2013-10-30,22.581598103921472,17.39139499678538,大雨,东南风 5级
14306,上海,2013-10-31,16.344373357665884,10.81847377599096,小雨,北风 4级
14307,上海,2013-11-01,24.87236821963503,17.493393562332813,晴,西风 2级
14308,上海,2013-11-02,18.73556522946747,11.365722472816884,小雨,东北风 1级
14309,上海,2013-11-03,16.982301523673126,9.881417928137822,阴,西南风 2级
14310,上海,2013-11-04,21.53929738742406,15.618148664827928,小雨,东风 1级
14311,上海,2013-11-05,20.929410228901922,12.276954062523728,阴,西北风 1级
14312,上海,2013-11-06,22.693271614873048,16.768430088081402,小雨,东南风 1级
14313,上海,2013-11-07,15.39900808358723,6.322075435989234,晴,南风 5级
14314,上海,2013-11-08,27.921609020199064,21.844530488052676,阴,东风 5级
14315,上海,2013-11-09,19.74955846700796,10.986788325819623,多云,东风 5级
14316,上海,2013-11-10,22.933779021135184,16.927654094599745,多云,西北风 5级
14317,上海,2013-11-11,23.188584865616626,15.094783218750912,多云,西北风 2级
14318,上海,2013-11-12,16.06785437199848,10.499911357705233,小雨,西北风 4级
14319,上海,2013-11-13,15.120899514279351,6.695344604650673,小雨,西风 2级
14320,上海,2013-11-14,15.152597464896505,5.952346125573229,中雨,北风 3级
14321,上海,2013-11-15,27.806012382146086,18.916362828412552,小雨,西南风 2级
14322,上海,2013-11-16,16.527662292836947,9.751334811431644,阴,西南风 2级
14323,上海,2013-11-17,26.20696553322421,20.577625273432545,大雨,南风 2级
14324,上海,2013-11-18,20.833339804468864,12.558643656344753,大雨,东南风 1级
14325,上海,2013-11-19,21.79443708304323,14.046433068539617,大雨,北风 4级
14326,上海,2013-11-20,24.89929873165597,18.6125999539693,小雨,西南风 5级
14327,上海,2013-11-21,22.523008451862125,17.388879661545822,阴,西风 3级
14328,上海,2013-11-22,20.635406847522418,13.688469938687497,小雨,东风 2级
14329,上海,2013-11-23,15.375879579476882,5.389872747797975,多云,东南风 1级
14330,上海,2013-11-24,23.377376663703004,15.55587583188373,多云,东风 4级
14331,上海,2013-11-25,25.074410269438058,19.333141542802473,阴,北风 2级
14332,上海,2013-11-26,26.058611683297194,17.445301124559748,大雨,南风 3级
14333,上海,2013-11-27,23.081026622860126,17.349568769385666,晴,东南风 5级
14334,上海,2013-11-28,16.09023745061207,6.4855772837427015,阴,东风 4级
14335,上海,2013-11-29,26.39912829068065,21.183861351909307,阴,西南风 3级
14336,上海,2013-11-30,27.673526523504133,21.66652330316505,晴,南风 3级
14337,上海,2013-12-01,7.9649782098505275,0.5591576854779232,大雨,西南风 5级
14338,上海,2013-12-02,2.7992111722033606,-6.2783810483864535,多云,东北风 2级
14339,上海,2013-12-03,1.2737311845394257,-5.30597460296058,大雨,北风 3级
14340,上海,2013-12-04,0.06425422937497038,-8.440686809214224,晴,南风 3级
14341,上海,2013-12-05,-1.6271708140996632,-9.949137724034886,阴,北风 2级
14342,上海,2013-12-06,-3.3276445690528664,-9.32090162008119,大雨,东南风 3级
14343,上海,2013-12-07,7.777702115203192,-0.8415205256028475,阴,北风 4级
14344,上海,2013-12-08,8.82092879764134,-0.10766277164797344,大雨,西北风 1级
14345,上海,2013-12-09,1.2526631299269275,-4.190694175273665,中雨,东南风 1级
14346,上海,2013-12-10,-4.061406049757611,-13.984623596166411,中雨,西北风 3级
14347,上海,2013-12-11,2.5445796574321387,-3.5814979761586363,多云,西风 2级
14348,上海,2013-12-12,-3.8789216830841178,-11.715709670308078,多云,南风 4级
14349,上海,2013-12-13,-1.4806519957146609,-11.031349709004266,小雨,东风 4级
14350,上海,2013-12-14,3.839835267941205,-5.647154756578353,阴,北风 1级
14351,上海,2013-12-15,4.670327749464402,-3.0699675153182007,多云,南风 5级
14352,上海,2013-12-16,6.556337668953317,-1.666118250514252,晴,东南风 2级
14353,上海,2013-12-17,9.038972555537065,3.11911650297811,多云,西南风 3级
14354,上海,2013-12-18,-0.33428757395912334,-6.400876897460776,晴,南风 5级
14355,上海,2013-12-19,6.133629808496215,-0.5912616415631406,阴,西南风 2级
14356,上海,2013-12-20,5.5201624949981944,-1.5294927291858107,中雨,东风 1级
14357,上海,2013-12-21,-3.586833996699194,-9.948709105481061,多云,南风 4级
14358,上海,2013-12-22,7.027329771957731,1.1187647230767377,阴,南风 4级
14359,上海,2013-12-23,9.28797487890584,0.43535045863583477,晴,东北风 5级
14360,上海,2013-12-24,-2.785208370651854,-10.110269611579746,晴,北风 4级
14361,上海,2013-12-25,-3.8844925221974806,-10.250204209452336,多云,东北风 5级
14362,上海,2013-12-26,0.19231337769998247,-8.824791661473093,中雨,东北风 2级
14363,上海,2013-12-27,-1.5784015666878992,-8.109601031659917,阴,西风 4级
14364,上海,2013-12-28,4.14123504377516,-2.2479827185290793,大雨,西风 1级
14365,上海,2013-12-29,9.900117259717412,4.161581566937737,多云,东风 1级
14366,上海,2013-12-30,-4.620006009541288,-11.680167580784659,大雨,东风 2级
14367,上海,2013-12-31,8.249016409898886,0.006542784899041365,中雨,东风 1级
14368,上海,2014-01-01,1.662766593666971,-5.756475857284458,中雨,南风 5级
14369,上海,2014-01-02,-2.136830382089465,-8.978203530576742,阴,南风 5级
14370,上海,2014-01-03,-0.42119471093821914,-10.342245620944492,晴,西南风 2级
14371,上海,2014-01-04,2.298393651770426,-5.668557284860302,大雨,西南风 4级
14372,上海,2014-01-05,-1.2910113664082852,-6.849151931433604,中雨,东北风 3级
14373,上海,2014-01-06,-1.9099390936472593,-10.182199542450782,多云,西南风 5级
14374,上海,2014-01-07,2.9441361039560263,-5.598030061259228,多云,东南风 3级
14375,上海,2014-01-08,-1.6280663341197454,-7.554131439773412,晴,西北风 5级
14376,上海,2014-01-09,6.879223354395353,-0.23517996726848178,大雨,北风 5级
14377,上海,2014-01-10,3.7459573904078898,-3.253962564555996,大雨,西风 2级
14378,上海,2014-01-11,-1.9635014567165139,-10.190478531308761,多云,西南风 5级
14379,上海,2014-01-12,8.6455391415044,-1.249839587672792,中雨,南风 4级
14380,上海,2014-01-13,8.741590165726649,1.444347106650575,小雨,东南风 1级
14381,上海,2014-01-14,7.992295970632782,-1.8287955827458813,大雨,西风 5级
14382,上海,2014-01-15,6.195528410624709,-3.3299698322213693,中雨,北风 5级
14383,上海,2014-01-16,-1.6741102880506653,-11.261444130341953,中雨,西南风 5级
14384,上海,2014-01-17,2.8309539521092013,-5.946117206358725,多云,西南风 2级
14385,上海,2014-01-18,4.57739091881487,-2.812831949442481,小雨,西南风 5级
14386,上海,2014-01-19,9.96248155592513,4.081912424432992,阴,西北风 5级
14387,上海,2014-01-20,-2.13198945347051,-11.271888846691885,中雨,南风 4级
14388,上海,2014-01-21,8.042725520811357,-0.8387263872032822,阴,西北风 4级
14389,上海,2014-01-22,9.428328691936418,4.309499455666069,晴,北风 3级
14390,上海,2014-01-23,5.921531049452648,-3.2620731901071256,晴,东风 2级
14391,上海,2014-01-24,-4.31557798724789,-13.299363270471888,中雨,东南风 3级
14392,上海,2014-01-25,9.836781348949897,3.1291617221439614,多云,东南风 4级
14393,上海,2014-01-26,4.078288705829178,-5.334118701588738,小雨,西风 1级
14394,上海,2014-01-27,6.799310228613721,-1.3624915652763319,中雨,西北风 2级
14395,上海,2014-01-28,3.498614706512024,-4.610340483792614,小雨,西风 4级
14396,上海,2014-01-29,1.0895111479188953,-8.059643870519155,大雨,东北风 2级
14397,上海,2014-01-30,-1.7128010718420712,-7.797454834994774,晴,南风 1级
14398,上海,2014-01-31,3.8909691961050488,-5.218487259173415,阴,西南风 3级
14399,上海,2014-02-01,4.984877292764343,-0.7360721416926239,中雨,西风 2级
14400,上海,2014-02-02,-0.588717579440331,-6.58112642375355,小雨,北风 5级
14401,上海,2014-02-03,2.334930842239425,-6.159128241647297,小雨,西风 4级
14402,上海,2014-02-04,1.2342474060520598,-6.6127381158565814,小雨,东风 3级
14403,上海,2014-02-05,-2.525419346192905,-8.39808715465935,大雨,东风 1级
14404,上海,2014-02-06,0.031624277610056706,-6.393950056772591,大雨,东风 3级
14405,上海,2014-02-07,-0.09088705125512242,-9.914370757691197,大雨,东南风 4级
14406,上海,2014-02-08,3.234561299915098,-2.0932903765941373,大雨,南风 2级
14407,上海,2014-02-09,5.080938793518245,-4.340379824624293,小雨,西南风 4级
14408,上海,2014-02-10,5.604108671121325,-0.6239789904012722,小雨,北风 1级
14409,上海,2014-02-11,6.60922849219909,0.36115273940232306,阴,北风 2级
14410,上海,2014-02-12,-2.4631961279381365,-11.853221863388589,小雨,西南风 2级
14411,上海,2014-02-13,0.05897388195207798,-7.7138020188946115,阴,西北风 5级
14412,上海,2014-02-14,-2.514116391922674,-8.25844929920193,小雨,北风 2级
14413,上海,2014-02-15,8.336364165111585,1.756916035402397,阴,东北风 5级
14414,上海,2014-02-16,6.657591542018689,1.358088284398673,大雨,西南风 1级
14415,上海,2014-02-17,8.579565128706657,0.0672885699156005,大雨,东风 3级
14416,上海,2014-02-18,-1.1794905859311366,-10.152717773272743,阴,西北风 3级
14417,上海,2014-02-19,6.151047467639009,-3.5488082906751206,阴,西北风 1级
14418,上海,2014-02-20,-0.19100487962213308,-6.161141099746424,晴,西南风 3级
14419,上海,2014-02-21,6.572622089816853,-3.084460570508557,大雨,东南风 4级
14420,上海,2014-02-22,8.049619608996524,0.8427380920287604,多云,西北风 4级
14421,上海,2014-02-23,9.606259480067221,0.3139320794870599,小雨,西风 3级
14422,上海,2014-02-24,-1.2297423577497046,-8.998642201363895,晴,东北风 5级
14423,上海,2014-02-25,4.138676109733837,-2.3023501317033164,阴,西北风 1级
14424,上海,2014-02-26,4.371763893100104,-1.113265299060453,小雨,东北风 4级
14425,上海,2014-02-27,-4.737714761008547,-11.015765871455441,小雨,西风 1级
14426,上海,2014-02-28,-4.501958782156633,-12.154987284983706,晴,东北风 5级
14427,上海,2014-03-01,19.9922968671333,12.944207215692701,大雨,东风 4级
14428,上海,2014-03-02,14.955720972911433,5.843614519412908,阴,西南风 1级
14429,上海,2014-03-03,21.672721612239947,13.736739798518677,晴,东南风 3级
14430,上海,2014-03-04,16.484847605866737,7.611008162908632,阴,南风 5级
14431,上海,2014-03-05,15.023376490779519,5.221744731577367,大雨,西南风 5级
14432,上海,2014-03-06,21.877706726307128,15.191113806349085,多云,北风 1级
14433,上海,2014-03-07,15.66100505424778,5.972793164906054,晴,南风 2级
14434,上海,2014-03-08,12.177353649975524,5.0826576826621945,中雨,东南风 4级
14435,上海,2014-03-09,22.8633879588985,14.428973269913103,小雨,南风 1级
14436,上海,2014-03-10,22.301364197331306,13.955153847724178,中雨,南风 5级
14437,上海,2014-03-11,13.91662488418605,8.421105744341512,多云,北风 2级
14438,上海,2014-03-12,24.71272650186524,17.42795574188705,阴,东风 3级
14439,上海,2014-03-13,16.031592823097355,7.739282838689263,晴,西南风 5级
14440,上海,2014-03-14,10.704659564413404,5.086005389645749,中雨,西北风 1级
14441,上海,2014-03-15,10.387114680814154,2.525487196611481,中雨,西北风 5级
14442,上海,2014-03-16,19.658079535100573,13.076649516956564,阴,东北风 5级
14443,上海,2014-03-17,19.383783627161165,11.78180335477585,小雨,东南风 3级
14444,上海,2014-03-18,13.471287932278148,5.91920033487384,多云,西北风 2级
14445,上海,2014-03-19,11.516999958742739,1.9322871179678547,大雨,东南风 1级
14446,上海,2014-03-20,19.188595544659417,11.390311659751342,中雨,西南风 4级
14447,上海,2014-03-21,12.578853419031283,7.48083901798194,阴,东风 3级
14448,上海,2014-03-22,12.373463723712991,5.223459113937042,中雨,西风 5级
14449,上海,2014-03-23,14.007670685481813,6.345780077238382,大雨,西南风 2级
14450,上海,2014-03-24,10.411231261465677,4.537583834455,晴,西北风 5级
14451,上海,2014-03-25,10.968897245234224,3.073682952403379,阴,东北风 3级
14452,上海,2014-03-26,15.078379813660106,8.277210239049165,多云,南风 5级
14453,上海,2014-03-27,21.39164921893792,13.40593114752535,大雨,西风 3级
14454,上海,2014-03-28,15.383637154307916,6.0730804542298,晴,西北风 1级
14455,上海,2014-03-29,20.414467609951735,10.849405243149233,小雨,西北风 3级
14456,上海,2014-03-30,19.739546545965098,13.353413197069862,小雨,东风 2级
14457,上海,2014-03-31,24.32504865804325,15.0449012442716,小雨,西南风 3级
14458,上海,2014-04-01,17.145153836292614,11.118447440227744,多云,西北风 5级
14459,上海,2014-04-02,13.754941512512495,6.629176692421978,大雨,西北风 3级
14460,上海,2014-04-03,10.853675571392975,1.626133926307201,中雨,南风 5级
14461,上海,2014-04-04,21.445115785756187,13.573920804031097,晴,东风 4级
14462,上海,2014-04-05,11.46018167643832,3.416473854340566,大雨,东风 2级
14463,上海,2014-04-06,20.382815158768235,14.663329698158787,小雨,西南风 3级
14464,上海,2014-04-07,20.440066199131458,14.311687038698086,多云,东南风 4级
14465,上海,2014-04-08,12.57729817350923,3.942603928510918,中雨,东风 3级
14466,上海,2014-04-09,20.619947138083262,14.999667874439988,晴,南风 5级
14467,上海,2014-04-10,23.04786766335942,14.95930419100035,晴,东北风 4级
14468,上海,2014-04-11,22.42007987105042,12.58037878025991,多云,西北风 4级
14469,上海,2014-04-12,11.617311856876821,5.240958169377243,多云,西风 5级
14470,上海,2014-04-13,21.43723966186841,14.128292862393824,大雨,南风 4级
14471,上海,2014-04-14,13.317730406298587,4.111638721067681,阴,东南风 2级
14472,上海,2014-04-15,18.217681126527964,9.077362451295151,阴,东北风 5级
14473,上海,2014-04-16,17.023067682969387,9.849580891667406,多云,西北风 5级
14474,上海,2014-04-17,14.985375652756895,6.74339547287814,阴,西北风 2级
14475,上海,2014-04-18,22.664160600067902,16.902612821664455,晴,东风 2级
14476,上海,2014-04-19,14.19307505568074,5.692948058251002,中雨,西北风 3级
14477,上海,2014-04-20,15.951005620383484,7.531821341965138,小雨,东风 4级
14478,上海,2014-04-21,22.831847040209148,17.25175547842381,阴,西南风 2级
14479,上海,2014-04-22,10.765451965293892,4.27098192514397,阴,西北风 2级
14480,上海,2014-04-23,16.843686411530143,10.443777039601176,中雨,东北风 4级
14481,上海,2014-04-24,18.416323456602548,9.919158879205554,阴,西北风 3级
14482,上海,2014-04-25,18.18081810457765,11.1786292751567,多云,东风 4级
14483,上海,2014-04-26,13.667095207999132,6.72366910912919,晴,东风 5级
14484,上海,2014-04-27,20.22456282893054,14.184665157293473,小雨,西风 4级
14485,上海,2014-04-28,19.95371752959191,11.439899476820367,大雨,西北风 5级
14486,上海,2014-04-29,15.03956038191874,8.504111519652048,晴,西北风 3级
14487,上海,2014-04-30,16.880540987248523,11.068274712086804,大雨,北风 3级
14488,上海,2014-05-01,17.44457670107465,10.560414240695335,小雨,东南风 5级
14489,上海,2014-05-02,19.677574011008318,12.735184771414271,大雨,东风 5级
14490,上海,2014-05-03,18.852800993086003,12.242014197443945,中雨,北风 3级
14491,上海,2014-05-04,18.086169542449735,8.809252347238766,阴,南风 1级
14492,上海,2014-05-05,14.3909219908053,6.795010395725929,阴,西北风 1级
14493,上海,2014-05-06,19.84063176474393,11.14885449217448,阴,南风 3级
14494,上海,2014-05-07,16.457461183497607,11.400521810085968,多云,西风 2级
14495,上海,2014-05-08,19.15693676029887,13.346739099830213,多云,东南风 1级
14496,上海,2014-05-09,15.130383678605275,9.543856581839545,阴,北风 4级
14497,上海,2014-05-10,13.31901028238226,4.03303852085029,阴,西南风 4级
14498,上海,2014-05-11,13.610782122806874,4.40699670760973,阴,东风 2级
14499,上海,2014-05-12,11.526894819992243,2.1648029735513195,大雨,东风 3级
14500,上海,2014-05-13,18.96716624616491,11.10156128195754,大雨,西风 5级
14501,上海,2014-05-14,22.542567318723595,12.58163918533835,大雨,东风 5级
14502,上海,2014-05-15,22.89883954704373,13.18613952138366,小雨,南风 3级
14503,上海,2014-05-16,16.591556730953503,10.256935629930638,大雨,东风 4级
14504,上海,2014-05-17,21.420842428483382,15.583022671738384,阴,东南风 5级
14505,上海,2014-05-18,15.203763969528733,5.6741421921332265,阴,西北风 1级
14506,上海,2014-05-19,21.565102761217208,13.899510439621015,阴,东风 2级
14507,上海,2014-05-20,12.096478888908246,3.5543661818497387,阴,东风 4级
14508,上海,2014-05-21,16.763801462206168,10.70621600958049,中雨,西北风 2级
14509,上海,2014-05-22,11.598050686494352,4.006621334432357,晴,西北风 5级
14510,上海,2014-05-23,20.4700642819908,12.517631836285538,阴,西北风 3级
14511,上海,2014-05-24,16.104216709690792,10.644261798792396,晴,东北风 4级
14512,上海,2014-05-25,17.799469790049287,8.477866035354603,晴,北风 1级
14513,上海,2014-05-26,12.305316238016164,2.681074427719082,阴,西南风 3级
14514,上海,2014-05-27,14.215840949912199,5.4430032609479095,中雨,北风 5级
14515,上海,2014-05-28,15.727601778512115,7.554534236006578,晴,东风 2级
14516,上海,2014-05-29,23.264724456188254,13.686117446163083,晴,南风 1级
14517,上海,2014-05-30,10.375597169083314,2.1503293804868253,小雨,东风 1级
14518,上海,2014-05-31,12.582882975548255,3.156176246535493,阴,北风 2级
14519,上海,2014-06-01,25.958737871761777,18.41890429137636,小雨,东风 5级
14520,上海,2014-06-02,28.35696424781558,18.724257186139166,多云,西北风 4级
14521,上海,2014-06-03,25.881222378146838,20.548991638231268,晴,东风 1级
14522,上海,2014-06-04,25.03064252040712,18.63541006874531,中雨,西南风 2级
14523,上海,2014-06-05,25.832419418542614,17.96264304212642,中雨,东南风 4级
14524,上海,2014-06-06,26.18422632022868,17.689516199261107,阴,西北风 3级
14525,上海,2014-06-07,32.78398930639469,26.56467909016422,中雨,东风 3级
14526,上海,2014-06-08,30.360758486002066,22.647906852866175,阴,东北风 2级
14527,上海,2014-06-09,28.847070911954486,19.318393180061715,中雨,北风 3级
14528,上海,2014-06-10,25.191979200117686,19.516687158712177,小雨,北风 1级
14529,上海,2014-06-11,26.306511167925674,18.6456170443275,多云,北风 4级
14530,上海,2014-06-12,31.60796103834973,25.761535957207016,大雨,东北风 4级
14531,上海,2014-06-13,34.3696896827051,24.423164134701324,中雨,东风 3级
14532,上海,2014-06-14,28.344911926720133,21.664876053609674,中雨,西北风 1级
14533,上海,2014-06-15,34.73348775943644,28.753459920567828,阴,西北风 3级
14534,上海,2014-06-16,33.87143337643111,26.111508135419065,小雨,东南风 5级
14535,上海,2014-06-17,33.534478266320015,23.727414705403728,小雨,东风 1级
14536,上海,2014-06-18,33.74029552807797,25.56179305169496,小雨,西北风 4级
14537,上海,2014-06-19,29.689837584237253,23.925838938266338,晴,西北风 2级
14538,上海,2014-06-20,31.199690685840274,22.770607846025545,阴,北风 4级
14539,上海,2014-06-21,29.308091981330094,19.54924381506786,大雨,北风 2级
14540,上海,2014-06-22,30.66504707623856,24.657374231427436,小雨,西南风 4级
14541,上海,2014-06-23,33.70298509972599,25.60696367334128,晴,东风 5级
14542,上海,2014-06-24,28.67486145968365,22.71945715562297,大雨,南风 1级
14543,上海,2014-06-25,31.607712732123417,24.19069194792668,多云,北风 5级
14544,上海,2014-06-26,36.65802346806746,28.23339489932799,多云,南风 5级
14545,上海,2014-06-27,29.593840548421742,21.82304764222826,大雨,东北风 3级
14546,上海,2014-06-28,34.96398882878446,26.133059753972475,晴,东南风 1级
14547,上海,2014-06-29,36.87280542316329,30.567311380260062,多云,西风 3级
14548,上海,2014-06-30,35.06240742214638,29.992518467661313,多云,北风 4级
14549,上海,2014-07-01,32.68290386449532,23.9496379174103,大雨,南风 4级
14550,上海,2014-07-02,32.1741801253086,26.4859442393564,小雨,北风 1级
14551,上海,2014-07-03,32.311222429789524,27.027859455065304,多云,西南风 3级
14552,上海,2014-07-04,25.1278403564962,19.726184671027312,晴,西南风 4级
14553,上海,2014-07-05,37.71168684851984,31.32403002812297,多云,东南风 4级
14554,上海,2014-07-06,25.25414739823406,19.06120883725121,小雨,西北风 1级
14555,上海,2014-07-07,30.09348660491091,21.842573494394067,大雨,东北风 5级
14556,上海,2014-07-08,29.360946593069578,22.912732055394734,晴,西北风 3级
14557,上海,2014-07-09,33.92760045137377,25.844854012894434,晴,南风 3级
14558,上海,2014-07-10,34.61243309686685,28.536249280883396,多云,北风 1级
14559,上海,2014-07-11,29.414824647864556,22.060447215146574,阴,西北风 5级
14560,上海,2014-07-12,37.80168736394245,31.589703659209427,晴,西南风 3级
14561,上海,2014-07-13,26.19305663659449,17.834082702348496,阴,东南风 3级
14562,上海,2014-07-14,27.92990386619151,22.899672617968264,阴,东南风 1级
14563,上海,2014-07-15,36.83739902530846,31.24846449089131,阴,东南风 2级
14564,上海,2014-07-16,36.17584413707479,26.402939261753865,大雨,南风 3级
14565,上海,2014-07-17,32.40149552365695,26.519526830150784,晴,东南风 5级
14566,上海,2014-07-18,30.19054999591262,20.62494580856569,晴,东北风 4级
14567,上海,2014-07-19,30.926503945323777,22.046013020229715,小雨,南风 2级
14568,上海,2014-07-20,35.39277108572482,29.24484537245587,大雨,东北风 1级
14569,上海,2014-07-21,28.707376659699495,21.344318959718898,阴,西北风 4级
14570,上海,2014-07-22,31.53441110423856,24.375431977521586,中雨,东北风 2级
14571,上海,2014-07-23,30.017649884324086,24.048914786204243,小雨,西北风 1级
14572,上海,2014-07-24,30.732381890890643,21.488353637215994,小雨,西北风 2级
14573,上海,2014-07-25,28.579224291329073,18.859453003253357,阴,西风 3级
14574,上海,2014-07-26,33.27045665231846,26.144972688343252,多云,西北风 1级
14575,上海,2014-07-27,28.62635159076939,21.30583459579864,多云,西风 2级
14576,上海,2014-07-28,31.700163321483654,23.528417462803386,大雨,北风 1级
14577,上海,2014-07-29,35.61273710870845,28.654545394941444,多云,西北风 4级
14578,上海,2014-07-30,26.53499694829602,16.781693769716327,多云,东南风 1级
14579,上海,2014-07-31,37.02347128817695,28.293616121943593,多云,西北风 2级
14580,上海,2014-08-01,36.03149312489682,30.504355513371962,中雨,东北风 3级
14581,上海,2014-08-02,34.37153040987171,25.515692324636188,小雨,西南风 2级
14582,上海,2014-08-03,34.096548068616826,27.423907304707654,中雨,东风 1级
14583,上海,2014-08-04,35.972710803894536,28.71096555080338,晴,东风 2级
14584,上海,2014-08-05,37.85159901606223,31.938763391956257,小雨,南风 2级
14585,上海,2014-08-06,32.209424426555096,22.30799573382533,小雨,西风 3级
14586,上海,2014-08-07,35.468018834216736,29.597337706097008,小雨,东北风 4级
14587,上海,2014-08-08,37.91777359390643,28.338729874212447,小雨,西风 2级
14588,上海,2014-08-09,25.616919467406657,16.152303333386435,中雨,南风 2级
14589,上海,2014-08-10,33.69617290976696,24.4873505161093,小雨,西北风 2级
14590,上海,2014-08-11,31.11319246556657,21.17071798818338,小雨,东北风 1级
14591,上海,2014-08-12,36.91120057388379,28.672123147929447,大雨,西北风 1级
14592,上海,2014-08-13,31.621520751035057,24.536455486651935,晴,东北风 3级
14593,上海,2014-08-14,29.035479276139515,20.82657413626286,小雨,东北风 1级
14594,上海,2014-08-15,25.343380673138462,19.04354449541154,中雨,西北风 4级
14595,上海,2014-08-16,35.215109363775426,25.540968476052146,晴,西南风 3级
14596,上海,2014-08-17,34.520529629457556,26.537931826876132,中雨,西风 5级
14597,上海,2014-08-18,29.553184399752883,20.016449581169727,中雨,南风 5级
14598,上海,2014-08-19,33.25108834661336,24.016837177834162,多云,西南风 3级
14599,上海,2014-08-20,35.63285239384363,26.04401727493984,晴,西风 2级
14600,上海,2014-08-21,34.560375590228375,28.882999669128303,小雨,南风 1级
14601,上海,2014-08-22,31.059597195656,21.486123886727945,阴,东风 2级
14602,上海,2014-08-23,25.234039231621907,19.45046695491162,阴,东南风 1级
14603,上海,2014-08-24,26.878984056783256,18.595675861555257,晴,东风 1级
14604,上海,2014-08-25,27.527339916997995,21.034953911931133,多云,北风 1级
14605,上海,2014-08-26,34.28080122330584,29.063643676883547,阴,北风 5级
14606,上海,2014-08-27,35.10076134080508,25.152025500444616,大雨,东南风 1级
14607,上海,2014-08-28,28.891919581083997,23.79166873112313,中雨,北风 4级
14608,上海,2014-08-29,35.67147037735237,28.443949317880254,晴,南风 2级
14609,上海,2014-08-30,34.13340331609666,25.721510665935256,中雨,东南风 2级
14610,上海,2014-08-31,32.38326940585042,24.191993610087824,晴,西风 5级
14611,上海,2014-09-01,21.468857291653574,12.010842875601236,大雨,西南风 5级
14612,上海,2014-09-02,22.464976353945552,13.546440473932872,中雨,西北风 1级
14613,上海,2014-09-03,26.638886414851452,19.34452985490971,小雨,东北风 3级
14614,上海,2014-09-04,17.31075106333055,11.371362613135897,中雨,西南风 3级
14615,上海,2014-09-05,17.050997134729506,10.71368200414695,阴,西南风 1级
14616,上海,2014-09-06,22.42914930699183,14.007040698352244,晴,东南风 4级
14617,上海,2014-09-07,16.77995329596894,6.802544389207942,晴,南风 1级
14618,上海,2014-09-08,16.209222454951277,10.943115093366526,晴,北风 2级
14619,上海,2014-09-09,24.659680447300488,17.988054759280793,阴,南风 4级
14620,上海,2014-09-10,20.376045929742897,15.048694666341303,阴,南风 3级
14621,上海,2014-09-11,19.585572428655883,14.547583286816144,小雨,东风 2级
14622,上海,2014-09-12,16.64558839042788,11.252620915227084,小雨,西北风 4级
14623,上海,2014-09-13,24.90739512702492,16.460658538423914,大雨,东南风 2级
14624,上海,2014-09-14,19.779034098940887,12.949823254866985,阴,东南风 3级
14625,上海,2014-09-15,23.91951439126062,15.162138184117394,小雨,东北风 3级
14626,上海,2014-09-16,18.2700615477441,11.667416855410416,中雨,西北风 2级
14627,上海,2014-09-17,26.01495129362094,20.698426679537974,晴,东南风 5级
14628,上海,2014-09-18,27.89920094608182,19.05029063586627,大雨,西南风 2级
14629,上海,2014-09-19,16.89086149730404,7.524366636654095,多云,西风 5级
14630,上海,2014-09-20,27.45544476420748,21.769861268065483,多云,西北风 3级
14631,上海,2014-09-21,17.93241943885297,8.86402198770984,多云,东北风 1级
14632,上海,2014-09-22,15.333839832593235,5.78892369045918,小雨,西南风 5级
14633,上海,2014-09-23,26.477425506255738,19.64253279918877,晴,北风 3级
14634,上海,2014-09-24,16.88811005052924,10.765104918080969,大雨,东北风 5级
14635,上海,2014-09-25,24.031414414372005,15.949999126587166,阴,南风 5级
14636,上海,2014-09-26,21.72792935751636,15.90310225925447,小雨,东风 5级
14637,上海,2014-09-27,26.30573106074002,16.48047059650058,中雨,东风 1级
14638,上海,2014-09-28,23.837356991701604,15.680240514502895,晴,西南风 2级
14639,上海,2014-09-29,24.03802117733892,15.769949730607783,阴,西风 1级
14640,上海,2014-09-30,25.886989950009514,18.173419868250143,大雨,北风 3级
14641,上海,2014-10-01,24.925712321645214,18.99972572359895,小雨,东风 5级
14642,上海,2014-10-02,24.032782702178036,16.0669822804753,多云,南风 3级
14643,上海,2014-10-03,17.11917201648815,8.98146093426362,大雨,西南风 1级
14644,上海,2014-10-04,23.40320988995789,13.699171640034853,大雨,北风 3级
14645,上海,2014-10-05,19.37420793352192,13.829694876820838,多云,南风 4级
14646,上海,2014-10-06,18.029640078646242,9.665886756707355,多云,西北风 5级
14647,上海,2014-10-07,17.510826999954535,8.324337808932752,阴,西风 5级
14648,上海,2014-10-08,22.426867070761823,16.420273358452697,晴,东风 2级
14649,上海,2014-10-09,26.75919931712964,18.59944889946709,多云,西南风 3级
14650,上海,2014-10-10,27.550470468259597,17.84976578077479,晴,西北风 3级
14651,上海,2014-10-11,22.9250637755619,13.72640452122482,大雨,西风 5级
14652,上海,2014-10-12,16.24804196383642,9.428090321290494,中雨,西北风 5级
